,Unnamed: 0,name,year,month,day,hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,landfall
5323,5323,Keith,2000,10,2,6,17.6,-87.8,hurricane,1,80,974,5.0,,0.0
5324,5324,Keith,2000,10,2,12,17.7,-87.8,hurricane,1,70,980,5.0,,0.0
5325,5325,Keith,2000,10,2,18,17.7,-87.9,hurricane,1,65,987,5.0,,0.0
5326,5326,Keith,2000,10,2,23,17.9,-88.0,hurricane,1,65,988,5.0,,1.0
5327,5327,Keith,2000,10,3,0,17.9,-88.0,tropical storm,0,60,989,5.0,,1.0
5328,5328,Keith,2000,10,3,3,17.9,-88.2,tropical storm,0,60,990,5.0,,1.0
5329,5329,Keith,2000,10,3,6,18.0,-88.4,tropical storm,0,45,990,5.0,,1.0
5330,5330,Keith,2000,10,3,12,18.3,-88.8,tropical depression,-1,30,995,5.0,,1.0
5331,5331,Keith,2000,10,3,18,18.6,-89.5,tropical depression,-1,30,998,5.0,,1.0
5332,5332,Keith,2000,10,4,0,19.0,-90.4,tropical depression,-1,25,1000,5.0,,1.0
5333,5333,Keith,2000,10,4,6,19.5,-91.4,tropical depression,-1,30,1000,5.0,,0.0
5334,5334,Keith,2000,10,4,12,19.9,-92.5,tropical storm,0,35,999,5.0,,0.0
5335,5335,Keith,2000,10,4,18,20.3,-93.5,tropical storm,0,40,996,5.0,,0.0
5336,5336,Keith,2000,10,5,0,20.7,-94.8,tropical storm,0,60,988,5.0,,0.0
5337,5337,Keith,2000,10,5,6,21.2,-96.1,hurricane,1,65,987,5.0,,0.0
5338,5338,Keith,2000,10,5,12,21.8,-97.0,hurricane,1,75,983,5.0,,0.0
5339,5339,Keith,2000,10,5,18,22.6,-97.9,hurricane,1,80,980,5.0,,1.0
5340,5340,Keith,2000,10,6,0,23.2,-99.0,tropical storm,0,45,988,5.0,,1.0
5341,5341,Keith,2000,10,6,6,23.5,-100.0,tropical depression,-1,30,1002,5.0,,1.0
5342,5342,Keith,2000,10,6,12,23.8,-101.0,tropical depression,-1,20,1007,5.0,,1.0
5343,5343,Leslie,2000,10,5,12,29.9,-77.3,tropical storm,0,35,1009,5.0,,0.0
5344,5344,Leslie,2000,10,5,18,30.2,-75.9,tropical storm,0,35,1009,5.0,,0.0
5345,5345,Leslie,2000,10,6,0,30.3,-74.3,tropical storm,0,35,1010,5.0,,0.0
5346,5346,Leslie,2000,10,6,6,30.6,-73.1,tropical storm,0,40,1006,5.0,,0.0
5347,5347,Leslie,2000,10,6,12,30.9,-72.4,tropical storm,0,40,1007,5.0,,0.0
5348,5348,Leslie,2000,10,6,18,31.3,-71.8,tropical storm,0,40,1007,5.0,,0.0
5349,5349,Leslie,2000,10,7,0,32.1,-70.7,tropical storm,0,40,1006,5.0,,0.0
5350,5350,Leslie,2000,10,7,6,33.1,-69.6,tropical storm,0,40,1006,5.0,,0.0
5351,5351,Leslie,2000,10,7,12,35.4,-68.3,tropical storm,0,40,1006,5.0,,0.0
5352,5352,Michael,2000,10,17,0,29.9,-71.1,tropical storm,0,35,1003,5.0,,0.0
5353,5353,Michael,2000,10,17,6,29.8,-71.0,tropical storm,0,45,1000,5.0,,0.0
5354,5354,Michael,2000,10,17,12,29.8,-70.9,tropical storm,0,55,995,5.0,,0.0
5355,5355,Michael,2000,10,17,18,30.1,-70.9,hurricane,1,65,988,5.0,,0.0
5356,5356,Michael,2000,10,18,0,30.4,-70.9,hurricane,1,65,988,5.0,,0.0
5357,5357,Michael,2000,10,18,6,30.8,-70.8,hurricane,1,65,986,5.0,,0.0
5358,5358,Michael,2000,10,18,12,31.5,-70.4,hurricane,1,65,984,5.0,,0.0
5359,5359,Michael,2000,10,18,18,32.6,-69.5,hurricane,1,70,979,5.0,,0.0
5360,5360,Michael,2000,10,19,0,34.2,-67.8,hurricane,1,75,983,5.0,,0.0
5361,5361,Michael,2000,10,19,6,36.3,-65.5,hurricane,1,65,986,5.0,,0.0
5362,5362,Michael,2000,10,19,12,39.8,-61.6,hurricane,1,75,979,5.0,,0.0
5363,5363,Michael,2000,10,19,18,44.0,-58.5,hurricane,2,85,965,5.0,,0.0
5364,5364,Nadine,2000,10,19,12,26.2,-59.9,tropical depression,-1,25,1009,5.0,,0.0
5365,5365,Nadine,2000,10,19,18,27.5,-59.4,tropical depression,-1,30,1008,5.0,,0.0
5366,5366,Nadine,2000,10,20,0,28.7,-58.8,tropical depression,-1,30,1008,5.0,,0.0
5367,5367,Nadine,2000,10,20,6,29.7,-58.0,tropical depression,-1,30,1005,5.0,,0.0
5368,5368,Nadine,2000,10,20,12,30.4,-57.2,tropical storm,0,35,1003,5.0,,0.0
5369,5369,Nadine,2000,10,20,18,31.4,-56.3,tropical storm,0,40,1000,5.0,,0.0
5370,5370,Nadine,2000,10,21,0,32.4,-55.2,tropical storm,0,50,999,5.0,,0.0
5371,5371,Nadine,2000,10,21,6,33.3,-53.5,tropical storm,0,50,1000,5.0,,0.0
5372,5372,Nadine,2000,10,21,12,34.1,-52.3,tropical storm,0,50,1000,5.0,,0.0
5373,5373,Nadine,2000,10,21,18,34.8,-51.3,tropical storm,0,45,1000,5.0,,0.0
5374,5374,Allison,2001,6,5,12,27.5,-95.0,tropical storm,0,40,1007,5.0,,0.0
5375,5375,Allison,2001,6,5,18,28.5,-95.3,tropical storm,0,50,1002,5.0,,0.0
5376,5376,Allison,2001,6,5,21,28.9,-95.3,tropical storm,0,45,1003,5.0,,0.0
5377,5377,Allison,2001,6,6,0,29.3,-95.3,tropical storm,0,45,1003,5.0,,1.0
5378,5378,Allison,2001,6,6,6,30.1,-95.2,tropical depression,-1,30,1006,5.0,,1.0
5379,5379,Allison,2001,6,6,12,31.0,-95.2,tropical depression,-1,20,1005,5.0,,1.0
5380,5380,Allison,2001,6,6,18,31.5,-95.0,tropical depression,-1,20,1005,5.0,,1.0
5381,5381,Allison,2001,6,7,0,31.6,-95.0,tropical depression,-1,20,1005,5.0,,1.0
5382,5382,Allison,2001,6,7,6,31.8,-94.9,tropical depression,-1,20,1006,5.0,,1.0
5383,5383,Allison,2001,6,7,12,31.4,-94.9,tropical depression,-1,20,1006,5.0,,1.0
5384,5384,Allison,2001,6,7,18,31.1,-95.0,tropical depression,-1,15,1007,5.0,,1.0
5385,5385,Allison,2001,6,8,0,30.9,-95.6,tropical depression,-1,15,1002,5.0,,1.0
5386,5386,Allison,2001,6,8,6,30.7,-96.1,tropical depression,-1,20,1004,5.0,,1.0
5387,5387,Allison,2001,6,8,12,30.4,-96.2,tropical depression,-1,20,1007,5.0,,1.0
5388,5388,Allison,2001,6,8,18,30.2,-96.1,tropical depression,-1,20,1007,5.0,,1.0
5389,5389,Allison,2001,6,9,0,29.9,-95.9,tropical depression,-1,20,1007,5.0,,1.0
5390,5390,Allison,2001,6,9,6,29.6,-95.8,tropical depression,-1,20,1007,5.0,,1.0
5391,5391,Allison,2001,6,9,12,29.3,-95.8,tropical depression,-1,20,1007,5.0,,1.0
5392,5392,Allison,2001,6,9,18,28.9,-95.6,tropical depression,-1,20,1008,5.0,,1.0
5393,5393,AL022001,2001,7,11,18,10.9,-42.1,tropical depression,-1,25,1011,5.0,,0.0
5394,5394,AL022001,2001,7,12,0,11.4,-43.8,tropical depression,-1,25,1010,5.0,,0.0
5395,5395,AL022001,2001,7,12,6,11.8,-45.3,tropical depression,-1,25,1011,5.0,,0.0
5396,5396,AL022001,2001,7,12,12,12.5,-46.9,tropical depression,-1,25,1011,5.0,,0.0
5397,5397,AL022001,2001,7,12,18,13.1,-48.5,tropical depression,-1,25,1012,5.0,,0.0
5398,5398,Barry,2001,8,2,12,25.7,-84.8,tropical depression,-1,30,1011,5.0,,0.0
5399,5399,Barry,2001,8,2,18,26.2,-84.9,tropical storm,0,45,1010,5.0,,0.0
5400,5400,Barry,2001,8,3,0,26.4,-85.6,tropical storm,0,40,1007,5.0,,0.0
5401,5401,Barry,2001,8,3,6,26.6,-86.3,tropical storm,0,35,1008,5.0,,0.0
5402,5402,Barry,2001,8,3,12,26.9,-87.0,tropical storm,0,35,1007,5.0,,0.0
5403,5403,Barry,2001,8,3,18,26.8,-87.2,tropical storm,0,35,1007,5.0,,0.0
5404,5404,Barry,2001,8,4,0,26.7,-87.5,tropical depression,-1,30,1005,5.0,,0.0
5405,5405,Barry,2001,8,4,6,26.6,-87.8,tropical depression,-1,30,1005,5.0,,0.0
5406,5406,Barry,2001,8,4,12,26.9,-87.7,tropical depression,-1,30,1006,5.0,,0.0
5407,5407,Barry,2001,8,4,18,27.1,-87.5,tropical storm,0,35,1005,5.0,,0.0
5408,5408,Barry,2001,8,5,0,27.3,-87.3,tropical storm,0,35,1003,5.0,,0.0
5409,5409,Barry,2001,8,5,6,27.5,-86.7,tropical storm,0,40,1004,5.0,,0.0
5410,5410,Barry,2001,8,5,12,28.1,-86.4,tropical storm,0,50,990,5.0,,0.0
5411,5411,Barry,2001,8,5,18,28.6,-86.4,tropical storm,0,60,991,5.0,,0.0
5412,5412,Barry,2001,8,6,0,29.5,-86.3,tropical storm,0,60,992,5.0,,0.0
5413,5413,Barry,2001,8,6,5,30.4,-86.3,tropical storm,0,60,990,5.0,,1.0
5414,5414,Barry,2001,8,6,6,30.6,-86.4,tropical storm,0,60,991,5.0,,1.0
5415,5415,Barry,2001,8,6,12,31.8,-86.9,tropical depression,-1,25,1007,5.0,,1.0
5416,5416,Barry,2001,8,6,18,32.7,-87.7,tropical depression,-1,20,1009,5.0,,1.0
5417,5417,Barry,2001,8,7,0,33.3,-88.5,tropical depression,-1,15,1012,5.0,,1.0
5418,5418,Chantal,2001,8,14,18,12.8,-37.0,tropical depression,-1,25,1010,5.0,,0.0
5419,5419,Chantal,2001,8,15,0,12.9,-39.3,tropical depression,-1,25,1010,5.0,,0.0
5420,5420,Chantal,2001,8,15,6,12.6,-41.6,tropical depression,-1,25,1010,5.0,,0.0
5421,5421,Chantal,2001,8,15,12,12.3,-43.9,tropical depression,-1,30,1010,5.0,,0.0
5422,5422,Chantal,2001,8,15,18,12.3,-46.3,tropical depression,-1,30,1010,5.0,,0.0
5423,5423,Chantal,2001,8,16,0,12.4,-48.8,tropical depression,-1,30,1010,5.0,,0.0
5424,5424,Chantal,2001,8,16,6,12.4,-51.3,tropical depression,-1,30,1011,5.0,,0.0
5425,5425,Chantal,2001,8,17,12,13.7,-64.6,tropical storm,0,35,1010,5.0,,0.0
5426,5426,Chantal,2001,8,17,18,14.2,-66.4,tropical storm,0,35,1006,5.0,,0.0
5427,5427,Chantal,2001,8,18,0,14.4,-68.2,tropical storm,0,45,1004,5.0,,0.0
5428,5428,Chantal,2001,8,18,6,14.6,-70.4,tropical storm,0,55,1003,5.0,,0.0
5429,5429,Chantal,2001,8,18,12,14.8,-72.9,tropical storm,0,50,1006,5.0,,0.0
5430,5430,Chantal,2001,8,18,18,15.3,-75.2,tropical storm,0,50,1003,5.0,,0.0
5431,5431,Chantal,2001,8,19,0,15.3,-77.2,tropical storm,0,55,1002,5.0,,0.0
5432,5432,Chantal,2001,8,19,6,15.4,-78.4,tropical storm,0,60,997,5.0,,0.0
5433,5433,Chantal,2001,8,19,12,15.7,-79.6,tropical storm,0,60,1004,5.0,,0.0
5434,5434,Chantal,2001,8,19,18,16.2,-81.1,tropical storm,0,55,1005,5.0,,0.0
5435,5435,Chantal,2001,8,20,0,16.7,-82.6,tropical storm,0,50,1007,5.0,,0.0
5436,5436,Chantal,2001,8,20,6,17.1,-84.1,tropical storm,0,50,1008,5.0,,0.0
5437,5437,Chantal,2001,8,20,12,17.5,-85.6,tropical storm,0,50,1007,5.0,,0.0
5438,5438,Chantal,2001,8,20,18,17.9,-86.7,tropical storm,0,55,1006,5.0,,0.0
5439,5439,Chantal,2001,8,21,0,18.1,-87.7,tropical storm,0,60,1000,5.0,,0.0
5440,5440,Chantal,2001,8,21,2,18.1,-87.8,tropical storm,0,60,999,5.0,,0.0
5441,5441,Chantal,2001,8,21,6,18.2,-88.1,tropical storm,0,55,1000,5.0,,1.0
5442,5442,Chantal,2001,8,21,12,18.4,-88.7,tropical storm,0,45,1002,5.0,,1.0
5443,5443,Chantal,2001,8,21,18,18.6,-89.5,tropical storm,0,35,1006,5.0,,1.0
5444,5444,Chantal,2001,8,22,0,18.7,-90.3,tropical depression,-1,25,1007,5.0,,1.0
5445,5445,Chantal,2001,8,22,6,18.4,-91.2,tropical depression,-1,25,1008,5.0,,1.0
5446,5446,Chantal,2001,8,22,12,17.9,-92.2,tropical depression,-1,25,1009,5.0,,1.0
5447,5447,Dean,2001,8,22,12,17.9,-64.3,tropical storm,0,45,1010,5.0,,0.0
5448,5448,Dean,2001,8,22,18,19.1,-65.9,tropical storm,0,50,1009,5.0,,0.0
5449,5449,Dean,2001,8,23,0,19.8,-67.4,tropical storm,0,50,1010,5.0,,0.0
5450,5450,Dean,2001,8,23,6,20.7,-68.9,tropical storm,0,50,1010,5.0,,0.0
5451,5451,Dean,2001,8,23,12,21.6,-69.8,tropical depression,-1,30,1012,5.0,,0.0
5452,5452,Dean,2001,8,26,18,35.5,-65.0,tropical depression,-1,30,1004,5.0,,0.0
5453,5453,Dean,2001,8,27,0,36.3,-63.3,tropical storm,0,40,1001,5.0,,0.0
5454,5454,Dean,2001,8,27,6,37.7,-62.0,tropical storm,0,50,1000,5.0,,0.0
5455,5455,Dean,2001,8,27,12,38.9,-60.7,tropical storm,0,55,996,5.0,,0.0
5456,5456,Dean,2001,8,27,18,40.6,-59.4,tropical storm,0,60,994,5.0,,0.0
5457,5457,Dean,2001,8,28,0,42.1,-57.5,tropical storm,0,60,995,5.0,,0.0
5458,5458,Dean,2001,8,28,6,43.5,-56.0,tropical storm,0,55,996,5.0,,0.0
5459,5459,Dean,2001,8,28,12,44.0,-53.4,tropical storm,0,50,997,5.0,,0.0
5460,5460,Erin,2001,9,1,18,12.5,-34.3,tropical depression,-1,30,1006,5.0,,0.0
5461,5461,Erin,2001,9,2,0,12.9,-35.9,tropical depression,-1,30,1005,5.0,,0.0
5462,5462,Erin,2001,9,2,6,13.2,-37.5,tropical storm,0,40,1002,5.0,,0.0
5463,5463,Erin,2001,9,2,12,13.5,-39.0,tropical storm,0,45,1003,5.0,,0.0
5464,5464,Erin,2001,9,2,18,14.1,-40.6,tropical storm,0,45,1003,5.0,,0.0
5465,5465,Erin,2001,9,3,0,14.7,-42.2,tropical storm,0,45,1003,5.0,,0.0
5466,5466,Erin,2001,9,3,6,15.3,-43.7,tropical storm,0,50,1003,5.0,,0.0
5467,5467,Erin,2001,9,3,12,15.9,-45.3,tropical storm,0,50,1003,5.0,,0.0
5468,5468,Erin,2001,9,3,18,16.3,-47.1,tropical storm,0,40,1002,5.0,,0.0
5469,5469,Erin,2001,9,4,0,16.7,-48.7,tropical storm,0,40,1002,5.0,,0.0
5470,5470,Erin,2001,9,4,6,17.0,-50.3,tropical storm,0,45,1000,5.0,,0.0
5471,5471,Erin,2001,9,4,12,17.0,-52.0,tropical storm,0,45,1000,5.0,,0.0
5472,5472,Erin,2001,9,4,18,17.2,-53.4,tropical storm,0,45,1000,5.0,,0.0
5473,5473,Erin,2001,9,5,0,17.4,-54.8,tropical storm,0,45,1000,5.0,,0.0
5474,5474,Erin,2001,9,5,6,17.8,-55.9,tropical storm,0,45,1000,5.0,,0.0
5475,5475,Erin,2001,9,5,12,18.1,-57.0,tropical storm,0,35,1013,5.0,,0.0
5476,5476,Erin,2001,9,6,18,23.2,-58.4,tropical depression,-1,25,1013,5.0,,0.0
5477,5477,Erin,2001,9,7,0,23.9,-58.1,tropical depression,-1,25,1012,5.0,,0.0
5478,5478,Erin,2001,9,7,6,24.4,-57.6,tropical depression,-1,30,1008,5.0,,0.0
5479,5479,Erin,2001,9,7,12,24.9,-57.8,tropical depression,-1,30,1008,5.0,,0.0
5480,5480,Erin,2001,9,7,18,25.3,-58.0,tropical storm,0,35,1005,5.0,,0.0
5481,5481,Erin,2001,9,8,0,26.0,-58.3,tropical storm,0,35,1004,5.0,,0.0
5482,5482,Erin,2001,9,8,6,26.5,-58.8,tropical storm,0,40,999,5.0,,0.0
5483,5483,Erin,2001,9,8,12,27.2,-59.2,tropical storm,0,45,999,5.0,,0.0
5484,5484,Erin,2001,9,8,18,28.4,-59.8,tropical storm,0,60,994,5.0,,0.0
5485,5485,Erin,2001,9,9,0,29.7,-60.4,hurricane,1,75,987,5.0,,0.0
5486,5486,Erin,2001,9,9,6,30.6,-61.3,hurricane,2,90,982,5.0,,0.0
5487,5487,Erin,2001,9,9,12,31.5,-62.2,hurricane,2,95,979,5.0,,0.0
5488,5488,Erin,2001,9,9,18,32.4,-62.8,hurricane,3,105,968,5.0,,0.0
5489,5489,Erin,2001,9,10,0,33.3,-63.3,hurricane,3,105,969,5.0,,0.0
5490,5490,Erin,2001,9,10,6,34.2,-64.1,hurricane,3,105,969,5.0,,0.0
5491,5491,Erin,2001,9,10,12,34.9,-64.7,hurricane,3,100,969,5.0,,0.0
5492,5492,Erin,2001,9,10,18,35.7,-65.4,hurricane,2,90,970,5.0,,0.0
5493,5493,Erin,2001,9,11,0,36.4,-65.7,hurricane,1,80,973,5.0,,0.0
5494,5494,Erin,2001,9,11,6,36.9,-65.9,hurricane,1,80,976,5.0,,0.0
5495,5495,Erin,2001,9,11,12,37.4,-65.6,hurricane,1,80,976,5.0,,0.0
5496,5496,Erin,2001,9,11,18,37.8,-65.1,hurricane,1,80,976,5.0,,0.0
5497,5497,Erin,2001,9,12,0,38.0,-64.3,hurricane,1,80,976,5.0,,0.0
5498,5498,Erin,2001,9,12,6,38.0,-63.3,hurricane,1,75,979,5.0,,0.0
5499,5499,Erin,2001,9,12,12,37.9,-62.6,hurricane,1,75,979,5.0,,0.0
5500,5500,Erin,2001,9,12,18,37.9,-62.0,hurricane,1,75,979,5.0,,0.0
5501,5501,Erin,2001,9,13,0,38.1,-61.4,hurricane,1,75,979,5.0,,0.0
5502,5502,Erin,2001,9,13,6,38.3,-61.0,hurricane,1,70,982,5.0,,0.0
5503,5503,Erin,2001,9,13,12,38.8,-60.6,hurricane,1,70,982,5.0,,0.0
5504,5504,Erin,2001,9,13,18,39.6,-60.2,hurricane,1,70,982,5.0,,0.0
5505,5505,Erin,2001,9,14,0,40.6,-59.3,hurricane,1,70,982,5.0,,0.0
5506,5506,Erin,2001,9,14,6,42.0,-58.1,hurricane,1,65,987,5.0,,0.0
5507,5507,Erin,2001,9,14,12,43.3,-56.7,hurricane,1,65,987,5.0,,0.0
5508,5508,Erin,2001,9,14,18,44.7,-55.2,hurricane,1,65,984,5.0,,0.0
5509,5509,Erin,2001,9,15,0,46.7,-52.7,tropical storm,0,60,981,5.0,,0.0
5510,5510,Felix,2001,9,7,18,13.9,-28.4,tropical depression,-1,30,1008,5.0,,0.0
5511,5511,Felix,2001,9,8,0,14.4,-29.5,tropical depression,-1,30,1007,5.0,,0.0
5512,5512,Felix,2001,9,8,6,14.8,-31.0,tropical depression,-1,30,1007,5.0,,0.0
5513,5513,Felix,2001,9,8,12,15.0,-33.0,tropical depression,-1,30,1008,5.0,,0.0
5514,5514,Felix,2001,9,10,6,16.0,-43.7,tropical depression,-1,30,1008,5.0,,0.0
5515,5515,Felix,2001,9,10,12,16.5,-44.8,tropical depression,-1,30,1008,5.0,,0.0
5516,5516,Felix,2001,9,10,18,16.9,-45.8,tropical depression,-1,30,1007,5.0,,0.0
5517,5517,Felix,2001,9,11,0,17.3,-46.8,tropical depression,-1,30,1006,5.0,,0.0
5518,5518,Felix,2001,9,11,6,17.8,-47.4,tropical depression,-1,30,1004,5.0,,0.0
5519,5519,Felix,2001,9,11,12,18.6,-47.7,tropical storm,0,35,1003,5.0,,0.0
5520,5520,Felix,2001,9,11,18,19.4,-48.0,tropical storm,0,35,1003,5.0,,0.0
5521,5521,Felix,2001,9,12,0,20.2,-48.4,tropical storm,0,40,1000,5.0,,0.0
5522,5522,Felix,2001,9,12,6,21.0,-48.8,tropical storm,0,45,998,5.0,,0.0
5523,5523,Felix,2001,9,12,12,22.0,-48.9,tropical storm,0,55,994,5.0,,0.0
5524,5524,Felix,2001,9,12,18,22.9,-49.0,tropical storm,0,60,993,5.0,,0.0
5525,5525,Felix,2001,9,13,0,23.9,-48.9,hurricane,1,65,987,5.0,,0.0
5526,5526,Felix,2001,9,13,6,24.8,-48.6,hurricane,1,75,979,5.0,,0.0
5527,5527,Felix,2001,9,13,12,25.9,-48.4,hurricane,2,85,972,5.0,,0.0
5528,5528,Felix,2001,9,13,18,27.1,-48.0,hurricane,2,95,966,5.0,,0.0
5529,5529,Felix,2001,9,14,0,28.2,-47.2,hurricane,3,100,962,5.0,,0.0
5530,5530,Felix,2001,9,14,6,29.3,-46.6,hurricane,3,100,962,5.0,,0.0
5531,5531,Felix,2001,9,14,12,30.1,-45.5,hurricane,2,95,966,5.0,,0.0
5532,5532,Felix,2001,9,14,18,30.9,-44.3,hurricane,2,90,970,5.0,,0.0
5533,5533,Felix,2001,9,15,0,31.2,-42.8,hurricane,2,90,970,5.0,,0.0
5534,5534,Felix,2001,9,15,6,31.5,-41.4,hurricane,2,90,970,5.0,,0.0
5535,5535,Felix,2001,9,15,12,31.7,-39.5,hurricane,2,90,970,5.0,,0.0
5536,5536,Felix,2001,9,15,18,32.1,-37.6,hurricane,2,85,975,5.0,,0.0
5537,5537,Felix,2001,9,16,0,32.1,-36.0,hurricane,2,85,975,5.0,,0.0
5538,5538,Felix,2001,9,16,6,32.6,-34.8,hurricane,1,80,976,5.0,,0.0
5539,5539,Felix,2001,9,16,12,33.4,-33.3,hurricane,1,75,977,5.0,,0.0
5540,5540,Felix,2001,9,16,18,34.3,-32.4,hurricane,1,70,979,5.0,,0.0
5541,5541,Felix,2001,9,17,0,35.1,-32.0,hurricane,1,70,981,5.0,,0.0
5542,5542,Felix,2001,9,17,6,35.4,-31.7,hurricane,1,65,983,5.0,,0.0
5543,5543,Felix,2001,9,17,12,35.3,-31.5,tropical storm,0,60,985,5.0,,0.0
5544,5544,Felix,2001,9,17,18,35.2,-31.8,tropical storm,0,55,990,5.0,,0.0
5545,5545,Felix,2001,9,18,0,35.0,-32.0,tropical storm,0,45,995,5.0,,0.0
5546,5546,Felix,2001,9,18,6,34.8,-32.0,tropical storm,0,40,998,5.0,,0.0
5547,5547,Felix,2001,9,18,12,34.7,-31.9,tropical storm,0,35,1001,5.0,,0.0
5548,5548,Felix,2001,9,18,18,34.7,-31.7,tropical depression,-1,30,1002,5.0,,0.0
5549,5549,Felix,2001,9,19,0,34.6,-31.6,tropical depression,-1,25,1002,5.0,,0.0
5550,5550,Gabrielle,2001,9,11,18,25.8,-84.1,tropical depression,-1,25,1010,5.0,,0.0
5551,5551,Gabrielle,2001,9,12,0,25.7,-84.6,tropical depression,-1,25,1009,5.0,,0.0
5552,5552,Gabrielle,2001,9,12,6,25.7,-85.0,tropical depression,-1,25,1008,5.0,,0.0
5553,5553,Gabrielle,2001,9,12,12,25.6,-85.3,tropical depression,-1,25,1008,5.0,,0.0
5554,5554,Gabrielle,2001,9,12,18,25.4,-85.4,tropical depression,-1,30,1007,5.0,,0.0
5555,5555,Gabrielle,2001,9,13,0,25.1,-85.7,tropical depression,-1,30,1005,5.0,,0.0
5556,5556,Gabrielle,2001,9,13,6,25.2,-85.3,tropical depression,-1,30,1005,5.0,,0.0
5557,5557,Gabrielle,2001,9,13,12,25.3,-84.9,tropical storm,0,35,1003,5.0,,0.0
5558,5558,Gabrielle,2001,9,13,18,25.4,-84.5,tropical storm,0,40,998,5.0,,0.0
5559,5559,Gabrielle,2001,9,14,0,25.4,-84.1,tropical storm,0,45,997,5.0,,0.0
5560,5560,Gabrielle,2001,9,14,6,25.8,-83.6,tropical storm,0,50,992,5.0,,0.0
5561,5561,Gabrielle,2001,9,14,12,27.1,-82.6,tropical storm,0,60,983,5.0,,0.0
5562,5562,Gabrielle,2001,9,14,18,28.0,-81.8,tropical storm,0,45,994,5.0,,1.0
5563,5563,Gabrielle,2001,9,15,0,28.6,-81.4,tropical storm,0,40,995,5.0,,1.0
5564,5564,Gabrielle,2001,9,15,6,28.6,-80.9,tropical storm,0,40,995,5.0,,1.0
5565,5565,Gabrielle,2001,9,15,12,28.9,-80.1,tropical storm,0,40,998,5.0,,0.0
5566,5566,Gabrielle,2001,9,15,18,29.8,-79.0,tropical storm,0,45,999,5.0,,0.0
5567,5567,Gabrielle,2001,9,16,0,30.4,-77.9,tropical storm,0,50,998,5.0,,0.0
5568,5568,Gabrielle,2001,9,16,6,30.8,-76.8,tropical storm,0,50,998,5.0,,0.0
5569,5569,Gabrielle,2001,9,16,12,31.6,-74.9,tropical storm,0,55,995,5.0,,0.0
5570,5570,Gabrielle,2001,9,16,18,32.3,-72.8,tropical storm,0,55,995,5.0,,0.0
5571,5571,Gabrielle,2001,9,17,0,33.1,-70.7,hurricane,1,65,991,5.0,,0.0
5572,5572,Gabrielle,2001,9,17,6,34.0,-68.5,hurricane,1,65,991,5.0,,0.0
5573,5573,Gabrielle,2001,9,17,12,35.3,-66.6,hurricane,1,70,983,5.0,,0.0
5574,5574,Gabrielle,2001,9,17,18,36.2,-64.7,hurricane,1,70,983,5.0,,0.0
5575,5575,Gabrielle,2001,9,18,0,36.9,-62.9,tropical storm,0,60,987,5.0,,0.0
5576,5576,Gabrielle,2001,9,18,6,37.9,-61.8,tropical storm,0,55,990,5.0,,0.0
5577,5577,Gabrielle,2001,9,18,12,39.0,-60.4,tropical storm,0,55,990,5.0,,0.0
5578,5578,Gabrielle,2001,9,18,18,40.2,-58.9,tropical storm,0,60,980,5.0,,0.0
5579,5579,Gabrielle,2001,9,19,0,41.5,-57.5,tropical storm,0,60,975,5.0,,0.0
5580,5580,AL092001,2001,9,19,18,13.4,-81.9,tropical depression,-1,30,1008,5.0,,0.0
5581,5581,AL092001,2001,9,19,21,13.6,-82.7,tropical depression,-1,30,1005,5.0,,0.0
5582,5582,AL092001,2001,9,20,0,13.9,-83.5,tropical depression,-1,30,1006,5.0,,1.0
5583,5583,AL092001,2001,9,20,6,14.5,-85.1,tropical depression,-1,25,1008,5.0,,1.0
5584,5584,Humberto,2001,9,21,12,25.1,-64.2,tropical depression,-1,25,1012,5.0,,0.0
5585,5585,Humberto,2001,9,21,18,25.8,-65.0,tropical depression,-1,25,1012,5.0,,0.0
5586,5586,Humberto,2001,9,22,0,26.5,-65.5,tropical depression,-1,25,1010,5.0,,0.0
5587,5587,Humberto,2001,9,22,6,27.2,-65.9,tropical depression,-1,30,1010,5.0,,0.0
5588,5588,Humberto,2001,9,22,12,27.9,-66.3,tropical storm,0,40,1007,5.0,,0.0
5589,5589,Humberto,2001,9,22,18,28.6,-66.7,tropical storm,0,50,998,5.0,,0.0
5590,5590,Humberto,2001,9,23,0,29.3,-67.0,tropical storm,0,55,995,5.0,,0.0
5591,5591,Humberto,2001,9,23,6,30.1,-67.3,tropical storm,0,55,994,5.0,,0.0
5592,5592,Humberto,2001,9,23,12,31.0,-67.5,hurricane,1,65,990,5.0,,0.0
5593,5593,Humberto,2001,9,23,18,31.9,-67.4,hurricane,1,80,986,5.0,,0.0
5594,5594,Humberto,2001,9,24,0,32.8,-67.1,hurricane,2,85,983,5.0,,0.0
5595,5595,Humberto,2001,9,24,6,33.8,-66.8,hurricane,1,75,989,5.0,,0.0
5596,5596,Humberto,2001,9,24,12,35.0,-66.3,hurricane,1,70,990,5.0,,0.0
5597,5597,Humberto,2001,9,24,18,35.9,-65.4,hurricane,1,70,991,5.0,,0.0
5598,5598,Humberto,2001,9,25,0,36.8,-64.3,hurricane,1,65,992,5.0,,0.0
5599,5599,Humberto,2001,9,25,6,37.7,-63.4,hurricane,1,65,992,5.0,,0.0
