name,year,month,day,hour,lat,long,status,category,wind_knots,wind_mph,pressure,ts_diameter,hu_diameter
Lisa,2004,9,27,18,21.3,-46.2,tropical storm,0,40,46.0312,1002,86.3085,0.0
Lisa,2004,9,28,0,22.0,-46.4,tropical storm,0,40,46.0312,1002,143.8475,0.0
Lisa,2004,9,28,6,23.0,-46.5,tropical storm,0,40,46.0312,1002,143.8475,0.0
Lisa,2004,9,28,12,24.3,-46.5,tropical storm,0,45,51.78509999999999,1000,143.8475,0.0
Lisa,2004,9,28,18,25.4,-46.5,tropical storm,0,55,63.292899999999996,994,143.8475,0.0
Lisa,2004,9,29,0,26.4,-46.4,tropical storm,0,60,69.04679999999999,990,172.617,0.0
Lisa,2004,9,29,6,27.5,-46.2,tropical storm,0,60,69.04679999999999,990,287.695,0.0
Lisa,2004,9,29,12,28.9,-45.8,tropical storm,0,60,69.04679999999999,990,316.4645,0.0
Lisa,2004,9,29,18,30.1,-45.8,tropical storm,0,60,69.04679999999999,990,316.4645,0.0
Lisa,2004,9,30,0,31.1,-46.1,tropical storm,0,60,69.04679999999999,990,402.773,0.0
Lisa,2004,9,30,6,32.0,-46.7,tropical storm,0,55,63.292899999999996,994,402.773,0.0
Lisa,2004,9,30,12,32.4,-47.3,tropical storm,0,50,57.538999999999994,997,264.6794,0.0
Lisa,2004,9,30,18,33.1,-47.8,tropical storm,0,45,51.78509999999999,1000,212.8943,0.0
Lisa,2004,10,1,0,34.1,-47.8,tropical storm,0,50,57.538999999999994,997,212.8943,0.0
Lisa,2004,10,1,6,35.1,-47.6,tropical storm,0,55,63.292899999999996,994,212.8943,0.0
Lisa,2004,10,1,12,36.3,-47.0,tropical storm,0,60,69.04679999999999,990,172.617,0.0
Lisa,2004,10,1,18,37.7,-45.8,tropical storm,0,60,69.04679999999999,990,149.60139999999998,0.0
Lisa,2004,10,2,0,38.9,-43.8,tropical storm,0,60,69.04679999999999,990,149.60139999999998,0.0
Lisa,2004,10,2,6,40.3,-41.6,hurricane,1,65,74.80069999999999,987,149.60139999999998,23.0156
Lisa,2004,10,2,12,41.6,-39.1,hurricane,1,65,74.80069999999999,987,149.60139999999998,23.0156
Lisa,2004,10,2,18,42.8,-36.0,tropical storm,0,55,63.292899999999996,994,143.8475,0.0
Lisa,2004,10,3,0,43.8,-33.0,tropical storm,0,50,57.538999999999994,997,143.8475,0.0
Matthew,2004,10,8,12,24.0,-95.4,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Matthew,2004,10,8,18,24.1,-94.2,tropical storm,0,35,40.2773,1004,172.617,0.0
Matthew,2004,10,9,0,24.6,-93.7,tropical storm,0,40,46.0312,1000,172.617,0.0
Matthew,2004,10,9,6,25.3,-93.2,tropical storm,0,35,40.2773,1002,115.078,0.0
Matthew,2004,10,9,12,26.3,-92.8,tropical storm,0,35,40.2773,1002,115.078,0.0
Matthew,2004,10,9,18,26.8,-92.0,tropical storm,0,40,46.0312,997,138.09359999999998,0.0
Matthew,2004,10,10,0,27.3,-91.4,tropical storm,0,40,46.0312,998,138.09359999999998,0.0
Matthew,2004,10,10,6,28.1,-91.2,tropical storm,0,40,46.0312,999,115.078,0.0
Matthew,2004,10,10,11,29.2,-91.0,tropical storm,0,35,40.2773,999,,
Matthew,2004,10,10,12,29.4,-90.9,tropical depression,-1,30,34.523399999999995,1000,0.0,0.0
Matthew,2004,10,10,18,30.4,-90.9,tropical depression,-1,25,28.769499999999997,1002,0.0,0.0
Otto,2004,11,30,18,31.7,-51.0,tropical storm,0,40,46.0312,997,201.3865,0.0
Otto,2004,12,1,0,31.8,-50.9,tropical storm,0,40,46.0312,997,241.6638,0.0
Otto,2004,12,1,6,31.9,-50.8,tropical storm,0,40,46.0312,997,241.6638,0.0
Otto,2004,12,1,12,31.6,-50.4,tropical storm,0,40,46.0312,997,184.1248,0.0
Otto,2004,12,1,18,31.0,-50.1,tropical storm,0,35,40.2773,997,138.09359999999998,0.0
Otto,2004,12,2,0,30.5,-49.9,tropical storm,0,35,40.2773,997,103.5702,0.0
Otto,2004,12,2,6,29.9,-50.1,tropical storm,0,35,40.2773,996,74.80069999999999,0.0
Otto,2004,12,2,12,29.1,-50.4,tropical depression,-1,30,34.523399999999995,995,0.0,0.0
Otto,2004,12,2,18,28.5,-50.1,tropical depression,-1,30,34.523399999999995,996,0.0,0.0
Otto,2004,12,3,0,27.9,-50.1,tropical depression,-1,30,34.523399999999995,997,0.0,0.0
Emily,2005,7,11,0,10.7,-42.4,tropical depression,-1,25,28.769499999999997,1010,0.0,0.0
Emily,2005,7,11,6,10.8,-43.4,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Emily,2005,7,11,12,10.9,-44.4,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Emily,2005,7,11,18,11.0,-45.4,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Emily,2005,7,12,0,11.0,-46.8,tropical storm,0,35,40.2773,1006,57.539,0.0
Emily,2005,7,12,6,11.0,-48.5,tropical storm,0,40,46.0312,1005,57.539,0.0
Emily,2005,7,12,12,11.0,-50.2,tropical storm,0,45,51.78509999999999,1004,74.80069999999999,0.0
Emily,2005,7,12,18,11.0,-52.0,tropical storm,0,45,51.78509999999999,1004,74.80069999999999,0.0
Emily,2005,7,13,0,11.0,-53.7,tropical storm,0,45,51.78509999999999,1003,115.078,0.0
Emily,2005,7,13,6,11.1,-55.4,tropical storm,0,45,51.78509999999999,1003,143.8475,0.0
Emily,2005,7,13,12,11.2,-57.2,tropical storm,0,50,57.538999999999994,1003,149.60139999999998,0.0
Emily,2005,7,13,18,11.4,-58.9,tropical storm,0,55,63.292899999999996,1003,218.6482,0.0
Emily,2005,7,14,0,11.6,-60.2,hurricane,1,70,80.5546,999,218.6482,23.0156
Emily,2005,7,14,6,11.9,-61.5,hurricane,1,75,86.3085,991,218.6482,28.7695
Emily,2005,7,14,7,12.0,-61.8,hurricane,1,75,86.3085,989,,
Emily,2005,7,14,12,12.4,-63.2,hurricane,2,85,97.8163,980,207.1404,46.0312
Emily,2005,7,14,18,12.9,-64.9,hurricane,3,100,115.07799999999999,971,189.8787,46.0312
Emily,2005,7,15,0,13.3,-66.7,hurricane,3,110,126.58579999999999,959,212.8943,46.0312
Emily,2005,7,15,6,13.7,-68.4,hurricane,4,115,132.3397,952,218.6482,57.539
Emily,2005,7,15,12,14.1,-70.1,hurricane,4,115,132.3397,964,230.156,57.539
Emily,2005,7,15,18,14.5,-71.8,hurricane,2,95,109.32409999999999,969,230.156,46.0312
Emily,2005,7,16,0,14.9,-73.4,hurricane,3,110,126.58579999999999,958,207.1404,57.539
Emily,2005,7,16,6,15.4,-75.0,hurricane,4,120,138.09359999999998,953,207.1404,80.5546
Emily,2005,7,16,12,15.9,-76.5,hurricane,4,130,149.60139999999998,944,207.1404,86.3085
Emily,2005,7,16,18,16.4,-78.0,hurricane,4,135,155.3553,937,218.6482,74.80069999999999
Emily,2005,7,17,0,17.1,-79.5,hurricane,5,140,161.1092,929,218.6482,74.80069999999999
Emily,2005,7,17,6,17.7,-81.2,hurricane,4,135,155.3553,940,218.6482,74.80069999999999
Emily,2005,7,17,12,18.3,-82.8,hurricane,4,130,149.60139999999998,946,218.6482,74.80069999999999
Emily,2005,7,17,18,18.9,-84.3,hurricane,4,125,143.8475,948,218.6482,74.80069999999999
Emily,2005,7,18,0,19.5,-85.8,hurricane,4,120,138.09359999999998,951,241.6638,74.80069999999999
Emily,2005,7,18,6,20.3,-87.3,hurricane,4,115,132.3397,955,270.4333,74.80069999999999
Emily,2005,7,18,6,20.3,-87.4,hurricane,4,115,132.3397,955,,
Emily,2005,7,18,12,21.3,-88.9,hurricane,1,65,74.80069999999999,975,247.4177,34.523399999999995
Emily,2005,7,18,18,22.0,-90.3,hurricane,1,65,74.80069999999999,984,172.617,34.523399999999995
Emily,2005,7,19,0,22.6,-91.5,hurricane,1,75,86.3085,981,201.3865,34.523399999999995
Emily,2005,7,19,6,23.2,-92.8,hurricane,1,80,92.0624,980,207.1404,57.539
Emily,2005,7,19,12,23.7,-94.0,hurricane,1,80,92.0624,977,235.9099,63.2929
Emily,2005,7,19,18,24.1,-95.1,hurricane,2,85,97.8163,959,253.1716,80.5546
Emily,2005,7,20,0,24.4,-96.1,hurricane,3,110,126.58579999999999,948,264.6794,97.8163
Emily,2005,7,20,6,24.6,-96.9,hurricane,3,110,126.58579999999999,944,264.6794,97.8163
Emily,2005,7,20,12,24.8,-97.6,hurricane,3,110,126.58579999999999,944,247.4177,97.8163
Emily,2005,7,20,18,25.0,-98.7,tropical storm,1,70,80.5546,975,218.6482,69.04679999999999
Emily,2005,7,21,0,25.0,-99.7,tropical storm,0,45,51.78509999999999,995,138.09359999999998,0.0
Emily,2005,7,21,6,25.0,-100.5,tropical depression,-1,30,34.523399999999995,1000,0.0,0.0
Emily,2005,7,21,12,25.0,-101.1,tropical depression,-1,25,28.769499999999997,1007,0.0,0.0
Franklin,2005,7,21,18,25.0,-75.0,tropical depression,-1,30,34.523399999999995,1010,0.0,0.0
Franklin,2005,7,22,0,25.7,-75.9,tropical storm,0,40,46.0312,1009,40.2773,0.0
Franklin,2005,7,22,6,26.2,-76.4,tropical storm,0,40,46.0312,1008,40.2773,0.0
Franklin,2005,7,22,12,26.6,-76.8,tropical storm,0,45,51.78509999999999,1007,34.523399999999995,0.0
Franklin,2005,7,22,18,27.4,-76.7,tropical storm,0,45,51.78509999999999,1006,51.78509999999999,0.0
Franklin,2005,7,23,0,28.1,-76.6,tropical storm,0,45,51.78509999999999,1003,86.3085,0.0
Franklin,2005,7,23,6,28.7,-76.1,tropical storm,0,50,57.538999999999994,1001,115.078,0.0
Franklin,2005,7,23,12,29.2,-75.4,tropical storm,0,60,69.04679999999999,1001,132.3397,0.0
Franklin,2005,7,23,18,29.7,-74.7,tropical storm,0,60,69.04679999999999,1001,138.09359999999998,0.0
Franklin,2005,7,24,0,30.1,-73.5,tropical storm,0,55,63.292899999999996,1001,120.8319,0.0
Franklin,2005,7,24,6,30.3,-72.6,tropical storm,0,55,63.292899999999996,1001,103.5702,0.0
Franklin,2005,7,24,12,30.7,-71.9,tropical storm,0,45,51.78509999999999,1001,103.5702,0.0
Franklin,2005,7,24,18,31.1,-71.2,tropical storm,0,45,51.78509999999999,1000,103.5702,0.0
Franklin,2005,7,25,0,31.1,-71.2,tropical storm,0,40,46.0312,1000,120.8319,0.0
Franklin,2005,7,25,6,31.0,-70.5,tropical storm,0,40,46.0312,1000,138.09359999999998,0.0
Franklin,2005,7,25,12,30.9,-69.8,tropical storm,0,40,46.0312,999,172.617,0.0
Franklin,2005,7,25,18,30.9,-69.6,tropical storm,0,40,46.0312,999,172.617,0.0
Franklin,2005,7,26,0,30.9,-68.6,tropical storm,0,35,40.2773,1000,172.617,0.0
Franklin,2005,7,26,6,31.2,-68.2,tropical storm,0,35,40.2773,1001,138.09359999999998,0.0
Franklin,2005,7,26,12,31.7,-68.1,tropical storm,0,35,40.2773,1002,103.5702,0.0
Franklin,2005,7,26,18,32.2,-68.3,tropical storm,0,35,40.2773,1001,103.5702,0.0
Franklin,2005,7,27,0,32.4,-68.5,tropical storm,0,40,46.0312,1000,103.5702,0.0
Franklin,2005,7,27,6,32.8,-68.8,tropical storm,0,40,46.0312,1000,103.5702,0.0
Franklin,2005,7,27,12,33.2,-69.1,tropical storm,0,45,51.78509999999999,999,103.5702,0.0
Franklin,2005,7,27,18,33.6,-69.3,tropical storm,0,45,51.78509999999999,999,149.60139999999998,0.0
Franklin,2005,7,28,0,34.2,-69.4,tropical storm,0,50,57.538999999999994,997,184.1248,0.0
Franklin,2005,7,28,6,35.0,-69.3,tropical storm,0,50,57.538999999999994,997,184.1248,0.0
Franklin,2005,7,28,12,36.0,-69.1,tropical storm,0,45,51.78509999999999,999,115.078,0.0
Franklin,2005,7,28,18,37.1,-68.0,tropical storm,0,50,57.538999999999994,997,132.3397,0.0
Franklin,2005,7,29,0,38.4,-66.6,tropical storm,0,50,57.538999999999994,997,143.8475,0.0
Franklin,2005,7,29,6,39.6,-64.8,tropical storm,0,50,57.538999999999994,997,155.3553,0.0
Franklin,2005,7,29,12,40.8,-62.8,tropical storm,0,50,57.538999999999994,997,189.8787,0.0
Franklin,2005,7,29,18,42.2,-60.2,tropical storm,0,50,57.538999999999994,999,184.1248,0.0
Gert,2005,7,23,18,19.3,-92.9,tropical depression,-1,25,28.769499999999997,1011,0.0,0.0
Gert,2005,7,24,0,19.8,-93.8,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Gert,2005,7,24,6,20.8,-95.0,tropical storm,0,35,40.2773,1009,57.539,0.0
Gert,2005,7,24,12,21.0,-95.8,tropical storm,0,35,40.2773,1008,115.078,0.0
Gert,2005,7,24,18,21.4,-96.6,tropical storm,0,35,40.2773,1007,172.617,0.0
Gert,2005,7,25,0,21.8,-97.6,tropical storm,0,40,46.0312,1005,172.617,0.0
Gert,2005,7,25,6,22.3,-98.6,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Gert,2005,7,25,12,22.5,-100.0,tropical depression,-1,25,28.769499999999997,1006,0.0,0.0
Harvey,2005,8,2,18,28.2,-68.8,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Harvey,2005,8,3,0,28.9,-68.7,tropical depression,-1,30,34.523399999999995,1005,0.0,0.0
Harvey,2005,8,3,6,29.5,-68.6,tropical storm,0,40,46.0312,1003,103.5702,0.0
Harvey,2005,8,3,12,30.3,-68.3,tropical storm,0,45,51.78509999999999,1001,103.5702,0.0
Harvey,2005,8,3,18,30.9,-67.7,tropical storm,0,50,57.538999999999994,999,103.5702,0.0
Harvey,2005,8,4,0,31.3,-66.4,tropical storm,0,50,57.538999999999994,997,103.5702,0.0
Harvey,2005,8,4,6,31.6,-65.0,tropical storm,0,50,57.538999999999994,995,103.5702,0.0
Harvey,2005,8,4,12,31.9,-63.6,tropical storm,0,50,57.538999999999994,995,120.8319,0.0
Harvey,2005,8,4,18,32.0,-62.1,tropical storm,0,55,63.292899999999996,994,120.8319,0.0
Harvey,2005,8,5,0,32.1,-60.5,tropical storm,0,55,63.292899999999996,994,138.09359999999998,0.0
Harvey,2005,8,5,6,32.4,-59.4,tropical storm,0,55,63.292899999999996,994,138.09359999999998,0.0
Harvey,2005,8,5,12,32.5,-58.5,tropical storm,0,50,57.538999999999994,995,155.3553,0.0
Harvey,2005,8,5,18,32.5,-57.7,tropical storm,0,45,51.78509999999999,997,155.3553,0.0
Harvey,2005,8,6,0,32.6,-57.1,tropical storm,0,45,51.78509999999999,997,172.617,0.0
Harvey,2005,8,6,6,33.0,-56.8,tropical storm,0,50,57.538999999999994,995,172.617,0.0
Harvey,2005,8,6,12,33.5,-56.7,tropical storm,0,50,57.538999999999994,995,155.3553,0.0
Harvey,2005,8,6,18,33.5,-56.7,tropical storm,0,50,57.538999999999994,995,149.60139999999998,0.0
Harvey,2005,8,7,0,34.1,-55.5,tropical storm,0,50,57.538999999999994,995,149.60139999999998,0.0
Harvey,2005,8,7,6,35.1,-54.9,tropical storm,0,50,57.538999999999994,995,149.60139999999998,0.0
Harvey,2005,8,7,12,36.0,-54.0,tropical storm,0,45,51.78509999999999,998,149.60139999999998,0.0
Harvey,2005,8,7,18,36.8,-52.9,tropical storm,0,45,51.78509999999999,998,149.60139999999998,0.0
Harvey,2005,8,8,0,37.6,-51.9,tropical storm,0,45,51.78509999999999,998,172.617,0.0
Harvey,2005,8,8,6,38.6,-50.7,tropical storm,0,45,51.78509999999999,998,172.617,0.0
Harvey,2005,8,8,12,39.6,-48.6,tropical storm,0,45,51.78509999999999,998,207.1404,0.0
Harvey,2005,8,8,18,40.4,-46.9,tropical storm,0,45,51.78509999999999,998,207.1404,0.0
Ten,2005,8,13,12,13.3,-43.6,tropical depression,-1,25,28.769499999999997,1009,0.0,0.0
Ten,2005,8,13,18,13.8,-44.7,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Ten,2005,8,14,0,13.8,-45.7,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Ten,2005,8,14,6,13.4,-46.0,tropical depression,-1,25,28.769499999999997,1009,0.0,0.0
Ten,2005,8,14,12,13.5,-46.4,tropical depression,-1,25,28.769499999999997,1009,0.0,0.0
Katrina,2005,8,23,18,23.1,-75.1,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Katrina,2005,8,24,0,23.4,-75.7,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Katrina,2005,8,24,6,23.8,-76.2,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Katrina,2005,8,24,12,24.5,-76.5,tropical storm,0,35,40.2773,1006,69.04679999999999,0.0
Katrina,2005,8,24,18,25.4,-76.9,tropical storm,0,40,46.0312,1003,69.04679999999999,0.0
Katrina,2005,8,25,0,26.0,-77.7,tropical storm,0,45,51.78509999999999,1000,69.04679999999999,0.0
Katrina,2005,8,25,6,26.1,-78.4,tropical storm,0,50,57.538999999999994,997,69.04679999999999,0.0
Katrina,2005,8,25,12,26.2,-79.0,tropical storm,0,55,63.292899999999996,994,126.5858,0.0
Katrina,2005,8,25,18,26.2,-79.6,tropical storm,0,60,69.04679999999999,988,149.60139999999998,0.0
Katrina,2005,8,25,22,26.0,-80.1,hurricane,1,70,80.5546,984,,
Katrina,2005,8,26,0,25.9,-80.3,hurricane,1,70,80.5546,983,138.09359999999998,23.0156
Katrina,2005,8,26,6,25.4,-81.3,hurricane,1,65,74.80069999999999,987,132.3397,23.0156
Katrina,2005,8,26,12,25.1,-82.0,hurricane,1,75,86.3085,979,138.09359999999998,34.523399999999995
Katrina,2005,8,26,18,24.9,-82.6,hurricane,2,85,97.8163,968,149.60139999999998,40.2773
Katrina,2005,8,27,0,24.6,-83.3,hurricane,2,90,103.57019999999999,959,189.8787,51.78509999999999
Katrina,2005,8,27,6,24.4,-84.0,hurricane,2,95,109.32409999999999,950,253.1716,74.80069999999999
Katrina,2005,8,27,12,24.4,-84.7,hurricane,3,100,115.07799999999999,942,253.1716,74.80069999999999
Katrina,2005,8,27,18,24.5,-85.3,hurricane,3,100,115.07799999999999,948,264.6794,92.0624
Katrina,2005,8,28,0,24.8,-85.9,hurricane,3,100,115.07799999999999,941,276.1872,120.8319
Katrina,2005,8,28,6,25.2,-86.7,hurricane,4,125,143.8475,930,345.234,172.617
Katrina,2005,8,28,12,25.7,-87.7,hurricane,5,145,166.86309999999997,909,368.2496,189.8787
Katrina,2005,8,28,18,26.3,-88.6,hurricane,5,150,172.617,902,414.2808,207.1404
Katrina,2005,8,29,0,27.2,-89.2,hurricane,5,140,161.1092,905,437.2964,195.6326
Katrina,2005,8,29,6,28.2,-89.6,hurricane,4,125,143.8475,913,402.773,184.1248
Katrina,2005,8,29,11,29.3,-89.6,hurricane,3,110,126.58579999999999,920,,
Katrina,2005,8,29,12,29.5,-89.6,hurricane,3,110,126.58579999999999,923,402.773,172.617
Katrina,2005,8,29,14,30.2,-89.6,hurricane,3,105,120.83189999999999,928,,
Katrina,2005,8,29,18,31.1,-89.6,hurricane,1,80,92.0624,948,322.2184,92.0624
Katrina,2005,8,30,0,32.6,-89.1,tropical storm,0,50,57.538999999999994,961,189.8787,0.0
Katrina,2005,8,30,6,34.1,-88.6,tropical storm,0,40,46.0312,978,172.617,0.0
Katrina,2005,8,30,12,35.6,-88.0,tropical depression,-1,30,34.523399999999995,985,0.0,0.0
Katrina,2005,8,30,18,37.0,-87.0,tropical depression,-1,30,34.523399999999995,990,0.0,0.0
Lee,2005,8,28,12,14.0,-45.1,tropical depression,-1,25,28.769499999999997,1009,0.0,0.0
Lee,2005,8,28,18,14.9,-46.4,tropical depression,-1,25,28.769499999999997,1007,0.0,0.0
Lee,2005,8,29,0,15.7,-47.6,tropical depression,-1,25,28.769499999999997,1007,0.0,0.0
Lee,2005,8,29,6,17.0,-48.9,tropical depression,-1,25,28.769499999999997,1007,0.0,0.0
Lee,2005,8,29,12,17.7,-50.6,tropical depression,-1,25,28.769499999999997,1008,0.0,0.0
Lee,2005,8,31,6,28.0,-51.6,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Lee,2005,8,31,12,29.0,-50.4,tropical storm,0,35,40.2773,1006,69.04679999999999,0.0
Lee,2005,8,31,18,30.1,-50.1,tropical storm,0,35,40.2773,1007,69.04679999999999,0.0
Lee,2005,9,1,0,31.1,-50.3,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Lee,2005,9,1,6,31.9,-51.2,tropical depression,-1,30,34.523399999999995,1010,0.0,0.0
Lee,2005,9,1,12,31.9,-51.4,tropical depression,-1,30,34.523399999999995,1010,0.0,0.0
Lee,2005,9,1,18,32.3,-51.5,tropical depression,-1,30,34.523399999999995,1010,0.0,0.0
Lee,2005,9,2,0,32.4,-52.0,tropical depression,-1,25,28.769499999999997,1010,0.0,0.0
Maria,2005,9,1,12,18.8,-45.5,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Maria,2005,9,1,18,19.3,-46.2,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Maria,2005,9,2,0,19.9,-47.2,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Maria,2005,9,2,6,20.5,-48.3,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Maria,2005,9,2,12,21.1,-49.4,tropical storm,0,35,40.2773,1006,69.04679999999999,0.0
Maria,2005,9,2,18,21.5,-50.2,tropical storm,0,40,46.0312,1003,69.04679999999999,0.0
Maria,2005,9,3,0,22.0,-51.0,tropical storm,0,45,51.78509999999999,1001,103.5702,0.0
Maria,2005,9,3,6,23.0,-52.0,tropical storm,0,45,51.78509999999999,1000,103.5702,0.0
Maria,2005,9,3,12,24.4,-53.1,tropical storm,0,50,57.538999999999994,997,115.078,0.0
Maria,2005,9,3,18,25.5,-54.0,tropical storm,0,55,63.292899999999996,994,138.09359999999998,0.0
Maria,2005,9,4,0,26.5,-54.6,tropical storm,0,60,69.04679999999999,990,149.60139999999998,0.0
Maria,2005,9,4,6,27.5,-55.1,hurricane,1,65,74.80069999999999,987,149.60139999999998,23.0156
Maria,2005,9,4,12,28.6,-55.5,hurricane,1,65,74.80069999999999,987,172.617,34.523399999999995
Maria,2005,9,4,18,29.6,-56.0,hurricane,1,75,86.3085,980,172.617,34.523399999999995
Maria,2005,9,5,0,30.2,-56.5,hurricane,1,75,86.3085,980,172.617,34.523399999999995
Maria,2005,9,5,6,30.9,-56.8,hurricane,1,80,92.0624,977,178.37089999999998,34.523399999999995
Maria,2005,9,5,12,31.5,-56.8,hurricane,2,85,97.8163,975,207.1404,46.0312
Maria,2005,9,5,18,32.1,-56.7,hurricane,2,90,103.57019999999999,970,207.1404,46.0312
Maria,2005,9,6,0,32.6,-56.6,hurricane,3,100,115.07799999999999,962,207.1404,46.0312
Maria,2005,9,6,6,33.0,-56.5,hurricane,2,90,103.57019999999999,970,207.1404,40.2773
Maria,2005,9,6,12,33.5,-56.0,hurricane,1,80,92.0624,975,230.156,40.2773
Maria,2005,9,6,18,33.9,-55.4,hurricane,1,75,86.3085,980,230.156,40.2773
Maria,2005,9,7,0,34.4,-54.6,hurricane,1,65,74.80069999999999,987,230.156,69.04679999999999
Maria,2005,9,7,6,34.8,-53.3,hurricane,1,70,80.5546,983,322.2184,103.5702
Maria,2005,9,7,12,35.6,-51.8,hurricane,1,75,86.3085,980,431.5425,172.617
Maria,2005,9,7,18,36.5,-50.8,hurricane,1,75,86.3085,980,431.5425,172.617
Maria,2005,9,8,0,37.2,-49.9,hurricane,1,70,80.5546,982,431.5425,155.3553
Maria,2005,9,8,6,37.9,-49.0,hurricane,1,65,74.80069999999999,985,431.5425,155.3553
Maria,2005,9,8,12,38.7,-48.0,hurricane,1,65,74.80069999999999,985,460.312,86.3085
Maria,2005,9,8,18,39.1,-47.2,hurricane,1,65,74.80069999999999,985,460.312,86.3085
Maria,2005,9,9,0,39.4,-46.4,tropical storm,0,60,69.04679999999999,987,460.312,0.0
Maria,2005,9,9,6,39.8,-44.9,tropical storm,0,55,63.292899999999996,987,431.5425,0.0
Maria,2005,9,9,12,40.4,-43.4,tropical storm,0,55,63.292899999999996,988,402.773,0.0
Maria,2005,9,9,18,41.1,-42.1,tropical storm,0,50,57.538999999999994,988,402.773,0.0
Maria,2005,9,10,0,41.9,-40.6,tropical storm,0,50,57.538999999999994,988,402.773,0.0
Maria,2005,9,10,6,42.9,-39.2,tropical storm,0,50,57.538999999999994,988,402.773,0.0
Nate,2005,9,5,18,28.4,-67.0,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Nate,2005,9,6,0,28.4,-66.6,tropical storm,0,35,40.2773,1005,92.0624,0.0
Nate,2005,9,6,6,28.5,-66.5,tropical storm,0,40,46.0312,1002,92.0624,0.0
Nate,2005,9,6,12,28.5,-66.5,tropical storm,0,50,57.538999999999994,1000,92.0624,0.0
Nate,2005,9,6,18,28.6,-66.4,tropical storm,0,50,57.538999999999994,997,138.09359999999998,0.0
Nate,2005,9,7,0,28.7,-66.3,tropical storm,0,55,63.292899999999996,994,138.09359999999998,0.0
Nate,2005,9,7,6,28.7,-66.3,tropical storm,0,60,69.04679999999999,990,138.09359999999998,0.0
Nate,2005,9,7,12,28.9,-66.2,hurricane,1,65,74.80069999999999,987,207.1404,46.0312
Nate,2005,9,7,18,29.3,-66.0,hurricane,1,70,80.5546,985,207.1404,46.0312
Nate,2005,9,8,0,29.6,-65.7,hurricane,1,75,86.3085,984,207.1404,46.0312
Nate,2005,9,8,6,30.0,-65.0,hurricane,1,75,86.3085,982,207.1404,46.0312
Nate,2005,9,8,12,30.5,-63.8,hurricane,1,75,86.3085,982,207.1404,46.0312
Nate,2005,9,8,18,31.4,-62.7,hurricane,1,75,86.3085,982,207.1404,46.0312
Nate,2005,9,9,0,32.6,-61.1,hurricane,1,80,92.0624,979,345.234,51.78509999999999
Nate,2005,9,9,6,33.4,-59.1,hurricane,1,70,80.5546,985,379.7574,115.078
Nate,2005,9,9,12,34.0,-55.8,hurricane,1,65,74.80069999999999,986,379.7574,51.78509999999999
Nate,2005,9,9,18,34.5,-53.4,tropical storm,0,55,63.292899999999996,991,379.7574,0.0
Nate,2005,9,10,0,34.7,-50.8,tropical storm,0,55,63.292899999999996,997,345.234,0.0
Nate,2005,9,10,6,34.6,-49.0,tropical storm,0,45,51.78509999999999,997,345.234,0.0
Nate,2005,9,10,12,34.5,-45.9,tropical storm,0,45,51.78509999999999,997,345.234,0.0
Ophelia,2005,9,6,6,25.8,-78.6,tropical depression,-1,25,28.769499999999997,1009,0.0,0.0
Ophelia,2005,9,6,12,26.3,-78.3,tropical depression,-1,25,28.769499999999997,1010,0.0,0.0
Ophelia,2005,9,6,16,26.6,-78.3,tropical depression,-1,25,28.769499999999997,1010,0.0,0.0
Ophelia,2005,9,6,18,26.8,-78.3,tropical depression,-1,25,28.769499999999997,1010,0.0,0.0
Ophelia,2005,9,7,0,27.4,-78.5,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Ophelia,2005,9,7,6,27.9,-78.8,tropical storm,0,35,40.2773,1003,69.04679999999999,0.0
Ophelia,2005,9,7,12,28.7,-79.2,tropical storm,0,40,46.0312,1000,69.04679999999999,0.0
Ophelia,2005,9,7,18,28.8,-79.3,tropical storm,0,45,51.78509999999999,997,103.5702,0.0
Ophelia,2005,9,8,0,28.8,-79.3,tropical storm,0,45,51.78509999999999,994,103.5702,0.0
Ophelia,2005,9,8,6,28.7,-79.6,tropical storm,0,50,57.538999999999994,994,115.078,0.0
Ophelia,2005,9,8,12,28.6,-79.6,tropical storm,0,55,63.292899999999996,988,115.078,0.0
Ophelia,2005,9,8,18,28.6,-79.5,tropical storm,0,60,69.04679999999999,988,161.1092,0.0
